orig_index,dbscan_label,is_noise
2087782,0,0
417452,1,0
1339625,0,0
1990846,0,0
926766,2,0
2207330,0,0
418217,1,0
1194974,2,0
1307641,1,0
3166,2,0
960824,0,0
1913340,0,0
476867,0,0
1192485,0,0
240500,2,0
2035426,0,0
1916515,1,0
200268,0,0
1839666,1,0
1147777,1,0
1064854,0,0
797799,0,0
1216360,0,0
2193721,2,0
1103075,2,0
330669,1,0
111434,2,0
933023,0,0
88860,0,0
195187,2,0
805180,2,0
640238,0,0
1515127,0,0
1903645,0,0
317474,1,0
1477502,1,0
1582193,2,0
1243845,1,0
109265,1,0
551131,1,0
2212031,0,0
2116459,0,0
736746,0,0
1153250,0,0
867962,0,0
99002,1,0
631705,2,0
693699,2,0
2131888,0,0
1871145,1,0
1621386,1,0
1082512,1,0
1376257,1,0
1658567,0,0
708479,0,0
1688582,2,0
551027,1,0
998167,1,0
160349,1,0
1525177,1,0
1697541,1,0
2239158,1,0
185257,2,0
1172709,0,0
2190115,0,0
1352493,2,0
1571556,1,0
1786460,0,0
1242636,0,0
1198574,2,0
1666370,1,0
1790392,2,0
121956,1,0
1653856,2,0
89799,0,0
957208,1,0
1561947,0,0
2026100,0,0
1352055,2,0
1338883,1,0
2131645,1,0
2229547,2,0
281153,1,0
166446,0,0
1360988,0,0
2156424,2,0
1491743,1,0
2078438,1,0
243783,0,0
1960704,2,0
1639725,2,0
945112,1,0
958112,0,0
1807208,1,0
646724,2,0
2019968,1,0
279760,2,0
980703,0,0
1955135,0,0
1465105,2,0
717220,0,0
116664,0,0
461630,0,0
235642,1,0
1552961,0,0
958981,1,0
2156998,0,0
1380515,0,0
501762,1,0
904659,1,0
1724005,0,0
1013718,2,0
1661658,2,0
1062688,1,0
1529827,1,0
807131,1,0
123135,0,0
1629240,1,0
2038014,1,0
1312703,2,0
1638566,2,0
867571,0,0
343110,0,0
335867,2,0
175602,1,0
889984,1,0
1985161,2,0
1900751,0,0
936231,1,0
1907582,0,0
542647,1,0
1110686,0,0
1368227,2,0
648793,0,0
419866,0,0
1772417,1,0
316036,1,0
701431,1,0
1696389,2,0
2041132,0,0
1013240,0,0
744801,2,0
789317,1,0
2164933,0,0
396037,0,0
835736,0,0
66809,0,0
2018450,0,0
688479,2,0
467157,0,0
350225,0,0
455388,2,0
1949104,1,0
1117529,2,0
1413034,2,0
1070269,2,0
1217200,2,0
1619776,1,0
58812,2,0
1928215,1,0
1090635,1,0
1985672,1,0
1984840,0,0
1471891,0,0
1574021,0,0
847861,2,0
830594,1,0
369237,0,0
1367619,0,0
1987370,2,0
507273,2,0
199055,2,0
1605941,0,0
368320,1,0
1792425,0,0
1309963,0,0
1589361,1,0
375774,2,0
1566439,0,0
1958719,2,0
1919922,1,0
1659007,2,0
2219359,0,0
1922871,1,0
1072731,0,0
1120845,1,0
103246,2,0
2067045,1,0
380151,2,0
302701,2,0
1628587,1,0
167003,1,0
822289,0,0
953317,0,0
1846543,2,0
73753,0,0
1563314,0,0
733333,0,0
2122136,1,0
316134,0,0
647019,1,0
574898,0,0
2129850,0,0
1234622,1,0
822602,0,0
1546942,2,0
1088856,1,0
494626,2,0
2203302,2,0
1240190,0,0
629098,0,0
280656,1,0
1804640,0,0
1744216,1,0
710669,0,0
588486,0,0
1757499,0,0
450392,0,0
1400661,0,0
1561596,0,0
2143889,1,0
1063089,0,0
945977,0,0
135607,2,0
2190154,0,0
248767,1,0
147844,1,0
1761555,1,0
1124719,0,0
2000711,2,0
1978431,0,0
893799,1,0
496553,1,0
1263648,1,0
1577369,1,0
2086582,2,0
975236,2,0
202978,1,0
1794042,0,0
1020314,1,0
775671,1,0
214576,1,0
1623544,0,0
1140479,0,0
991711,0,0
466780,2,0
1290984,0,0
1420909,1,0
615287,0,0
1109565,1,0
1374992,2,0
1712414,1,0
852840,1,0
2165376,0,0
66087,0,0
1566693,0,0
206957,0,0
735340,0,0
1103343,1,0
1808090,1,0
533949,2,0
807681,2,0
1424690,0,0
2135937,0,0
994787,1,0
444447,2,0
1828839,1,0
1867401,2,0
1538982,0,0
55749,0,0
625327,0,0
1496091,0,0
989723,1,0
438669,0,0
1543635,0,0
239936,0,0
2211473,1,0
1368774,2,0
1310714,2,0
1067456,1,0
1839347,2,0
2063509,0,0
1217468,2,0
2045320,0,0
724611,0,0
895847,1,0
1579151,2,0
1667308,2,0
1814334,0,0
1861946,2,0
2829,2,0
119560,-1,1
1214477,0,0
219195,1,0
1518437,1,0
1324164,0,0
1568510,0,0
1889923,2,0
491065,0,0
372015,1,0
206512,1,0
1064764,1,0
1985648,2,0
346572,0,0
1682718,1,0
491647,0,0
742569,1,0
421653,2,0
177475,1,0
892578,0,0
156565,2,0
1658613,2,0
1000103,2,0
1708570,0,0
2002881,0,0
1848293,2,0
1440724,0,0
449490,0,0
1759653,2,0
465676,0,0
1605699,0,0
831088,0,0
1522725,1,0
369013,2,0
2063792,1,0
1699973,0,0
1172401,0,0
914413,2,0
148854,2,0
1391881,2,0
648881,2,0
1454170,0,0
650361,2,0
1581524,0,0
1848931,1,0
1970590,0,0
625101,2,0
527908,0,0
1164196,0,0
623745,2,0
2139396,0,0
1357298,1,0
315070,0,0
1380963,0,0
75050,0,0
1532744,0,0
18216,0,0
1536219,0,0
1191913,0,0
454489,0,0
1279927,2,0
700921,2,0
1809670,2,0
1494164,2,0
2217294,1,0
1758014,2,0
178733,0,0
2097502,1,0
1168700,1,0
396654,0,0
444591,1,0
393848,0,0
2199809,1,0
164222,2,0
1250400,0,0
1428196,2,0
38685,0,0
1839445,1,0
1926865,2,0
1778952,0,0
540226,1,0
791331,1,0
995270,0,0
1485716,0,0
200732,1,0
431527,1,0
146796,1,0
2117975,2,0
2143618,0,0
2220689,1,0
452063,0,0
612156,0,0
1187434,0,0
1509345,0,0
1199284,1,0
1264421,2,0
526488,0,0
470963,0,0
854268,0,0
1852834,2,0
1627603,0,0
555334,1,0
1613711,0,0
2106979,1,0
2259933,0,0
1816122,2,0
502916,0,0
1642925,0,0
2245423,1,0
1505762,0,0
206521,1,0
621210,0,0
1564472,1,0
2140534,0,0
244316,0,0
361801,1,0
2120350,1,0
1392302,0,0
1766409,2,0
1554463,1,0
762734,1,0
1888620,0,0
1385840,0,0
727208,0,0
1526226,2,0
1554595,0,0
1899593,0,0
2055074,0,0
337916,0,0
2191219,2,0
1358482,0,0
415113,0,0
1840741,2,0
703102,0,0
602660,0,0
501451,2,0
769647,0,0
322892,2,0
1177641,1,0
2236268,0,0
632749,1,0
1344743,0,0
1035525,2,0
636744,0,0
2075909,0,0
782074,0,0
2240000,0,0
347168,0,0
1980937,1,0
1904437,1,0
1665692,0,0
42669,0,0
823997,0,0
605812,2,0
947546,0,0
1947698,2,0
1231286,0,0
1018506,1,0
1898944,1,0
1568411,2,0
64244,1,0
1461122,2,0
611992,2,0
1449646,0,0
345629,2,0
1692232,0,0
493922,2,0
2020111,0,0
1404382,0,0
532430,0,0
2174461,0,0
288162,0,0
841537,0,0
1585404,1,0
1816877,2,0
1114338,0,0
2147282,2,0
1282480,1,0
1789623,0,0
1312201,1,0
1923027,2,0
1577087,0,0
1655513,0,0
970566,0,0
956005,1,0
139164,1,0
292822,2,0
1285263,2,0
624043,1,0
718849,1,0
406897,1,0
189989,0,0
253783,1,0
1030467,2,0
64061,0,0
1593895,0,0
692687,0,0
1536984,2,0
1766262,2,0
292954,1,0
1476667,1,0
575168,1,0
1123414,1,0
1967955,0,0
826201,0,0
2173582,2,0
1853878,0,0
1834514,0,0
1957278,2,0
1662432,2,0
700203,2,0
175813,1,0
1634107,2,0
1123058,2,0
681609,2,0
432049,1,0
1131967,2,0
731663,0,0
1438151,2,0
1979206,1,0
1142136,2,0
1841201,2,0
2001456,0,0
1125309,2,0
1336374,1,0
2198216,2,0
1852828,0,0
2063887,2,0
822152,0,0
773191,2,0
722469,1,0
1430854,0,0
1438402,0,0
1564194,2,0
1250951,0,0
677721,2,0
1811127,2,0
1858616,2,0
1874614,0,0
1091941,0,0
1084831,0,0
644337,0,0
759454,0,0
2090472,0,0
43331,0,0
953887,0,0
474956,0,0
892993,0,0
1366404,1,0
128561,1,0
124809,1,0
2227155,0,0
2214145,1,0
1799042,1,0
2103027,0,0
609820,1,0
1572360,0,0
303161,1,0
1597968,1,0
2201983,2,0
388960,1,0
2039457,0,0
1220058,2,0
504670,1,0
1610142,0,0
638479,0,0
2022082,0,0
542030,2,0
1212107,0,0
1742041,2,0
1593606,2,0
774986,0,0
1148665,1,0
2258641,0,0
1777227,0,0
84274,1,0
1757348,0,0
1462747,2,0
1601898,0,0
1287135,0,0
1202333,2,0
567957,0,0
699332,0,0
1310145,1,0
733393,1,0
292320,1,0
853618,1,0
1018978,0,0
1115367,0,0
739057,0,0
990678,0,0
794337,0,0
1740817,0,0
2002920,0,0
2078734,2,0
2034070,0,0
355705,0,0
1762934,0,0
654291,2,0
1658724,0,0
793427,0,0
580724,2,0
2085506,1,0
1075334,2,0
1956680,1,0
1228517,1,0
196620,0,0
2259665,0,0
1802477,1,0
691767,0,0
1235398,1,0
1222442,0,0
881603,0,0
302651,0,0
2074372,0,0
2069817,2,0
1062483,2,0
281332,0,0
1067838,1,0
1757217,2,0
1018979,0,0
621978,0,0
133320,1,0
737986,2,0
1215560,2,0
1212169,0,0
1895651,0,0
1553768,0,0
1796497,1,0
695835,0,0
1245104,2,0
581088,0,0
1543698,1,0
1328496,0,0
1144884,1,0
2021536,2,0
721435,1,0
295278,1,0
1413301,0,0
614693,2,0
1144822,0,0
898324,0,0
758756,0,0
1811455,2,0
1867166,2,0
1627399,1,0
1107105,0,0
252864,1,0
1738372,1,0
2095950,1,0
748824,1,0
197294,2,0
762142,1,0
910298,0,0
701042,1,0
196809,2,0
816159,1,0
328117,1,0
2109367,0,0
844397,0,0
1382783,0,0
810321,0,0
895426,2,0
1299507,0,0
2249007,2,0
1853996,0,0
141229,0,0
1149693,0,0
368356,0,0
512840,0,0
428686,1,0
2132588,1,0
852704,0,0
1345912,1,0
1036159,0,0
1418209,0,0
1600109,0,0
440023,1,0
784306,0,0
895164,1,0
1705370,1,0
1017007,0,0
2147902,0,0
854596,0,0
1144874,2,0
432955,1,0
438917,2,0
1755032,2,0
589776,0,0
858593,1,0
558698,2,0
2126511,1,0
1995506,1,0
1836915,0,0
1344004,2,0
779058,1,0
24466,2,0
153063,1,0
80296,1,0
929842,2,0
819779,1,0
1744438,0,0
1216447,0,0
386708,0,0
1686133,2,0
494337,2,0
291557,1,0
413354,2,0
2048644,1,0
664152,2,0
397808,0,0
407612,1,0
2034379,0,0
115032,0,0
35594,2,0
770944,0,0
500493,0,0
57929,2,0
497404,1,0
1832594,0,0
1517902,0,0
100496,1,0
1871998,2,0
1558707,1,0
948187,0,0
1512754,0,0
2014873,0,0
827662,1,0
1584427,1,0
1341790,2,0
1203896,0,0
1460776,2,0
566988,1,0
1732275,0,0
1545652,1,0
1692530,1,0
81211,0,0
1536115,0,0
777299,0,0
1377783,0,0
116599,0,0
182353,0,0
1119448,0,0
521586,0,0
1647816,0,0
990447,0,0
1144205,2,0
2144611,1,0
2096296,0,0
266903,1,0
2115352,2,0
1339427,1,0
963322,1,0
989550,1,0
312672,0,0
416568,2,0
1793180,0,0
5227,0,0
2004701,1,0
275251,2,0
1003685,1,0
1582497,0,0
118653,2,0
1098969,2,0
1604671,2,0
197830,0,0
1079471,0,0
115612,0,0
1022287,0,0
1612266,2,0
1511235,0,0
299788,1,0
2166313,2,0
919979,1,0
528806,0,0
1083187,1,0
1667578,0,0
2247147,1,0
1173201,2,0
404712,1,0
796069,0,0
545166,2,0
1329058,0,0
316024,2,0
2234186,-1,1
49171,0,0
1014374,1,0
847865,0,0
1777508,1,0
831,0,0
157109,1,0
790575,2,0
143370,0,0
1004724,0,0
1055083,1,0
1448916,1,0
551439,2,0
975278,0,0
372778,0,0
2107329,2,0
835398,0,0
2127997,0,0
1875916,0,0
355351,0,0
1114407,1,0
1554144,2,0
2074984,1,0
1948219,2,0
1656154,0,0
2155431,0,0
646224,0,0
1234434,0,0
1997501,2,0
1022743,2,0
2002791,0,0
1574443,0,0
1080887,0,0
132127,0,0
399860,2,0
1541477,0,0
1720106,2,0
1578204,0,0
1759319,2,0
422932,2,0
1815391,2,0
696473,2,0
1287153,1,0
490878,0,0
1091733,0,0
2111300,1,0
1808039,1,0
2246612,1,0
541061,0,0
550810,1,0
710035,2,0
1056048,0,0
1245071,2,0
772874,1,0
2236688,0,0
1541253,0,0
754069,0,0
1641679,1,0
1829028,0,0
1287057,1,0
556665,0,0
657332,1,0
1741740,2,0
39521,0,0
1657434,0,0
1787906,2,0
1752465,2,0
437542,1,0
2106960,1,0
850949,2,0
1932990,0,0
1010514,0,0
2181709,2,0
114608,1,0
1088504,0,0
399068,0,0
2109103,0,0
322452,0,0
782447,2,0
1199168,1,0
781104,1,0
2054229,0,0
1454317,0,0
2212666,0,0
1695238,0,0
217931,0,0
1429362,2,0
143182,1,0
1598325,2,0
117154,1,0
1197887,2,0
2034980,0,0
1542006,0,0
1011693,1,0
612640,2,0
497082,1,0
2132205,0,0
1345638,1,0
1966417,0,0
468800,1,0
45749,2,0
1910173,1,0
2156675,1,0
1460448,1,0
1928155,2,0
1772929,2,0
1084038,0,0
2093906,1,0
1185097,1,0
2234334,2,0
1741611,0,0
1848969,1,0
282621,0,0
970406,1,0
1832693,2,0
2094791,2,0
2213757,0,0
1649423,0,0
931585,0,0
1862252,1,0
14453,2,0
114717,1,0
2120290,1,0
1772407,2,0
254227,0,0
993099,0,0
215396,1,0
1947738,0,0
1092803,2,0
248246,2,0
581524,-1,1
167946,1,0
1882443,2,0
1300537,0,0
139534,1,0
1298813,1,0
224735,2,0
307473,0,0
1338453,1,0
738377,1,0
1465328,0,0
956946,0,0
591193,0,0
105700,2,0
2259771,0,0
944020,0,0
1767600,2,0
1545745,0,0
2034305,0,0
214530,1,0
619772,1,0
2129237,0,0
908263,2,0
1983394,2,0
1016395,2,0
1455026,-1,1
1248898,0,0
1081554,0,0
1364298,2,0
1134779,1,0
90296,1,0
1127068,1,0
1243992,1,0
2223739,1,0
1635344,1,0
2121307,0,0
843327,0,0
734568,1,0
2097056,2,0
1599288,1,0
697817,0,0
710116,0,0
1788214,2,0
43787,2,0
1693028,2,0
503838,0,0
2014778,2,0
155564,1,0
1144195,1,0
1765575,0,0
1841355,2,0
2229918,-1,1
406898,0,0
1768615,0,0
1686093,1,0
229692,0,0
310787,0,0
1990642,1,0
1325673,1,0
1255697,0,0
99989,2,0
227739,2,0
646309,0,0
1008451,1,0
642973,0,0
37804,1,0
980419,0,0
898729,2,0
680545,2,0
2218568,1,0
766810,0,0
656450,1,0
235507,0,0
451766,0,0
852819,0,0
1526633,0,0
1179611,0,0
852984,1,0
812340,2,0
72644,1,0
2045842,1,0
1003644,2,0
261709,0,0
684644,2,0
515908,0,0
548978,0,0
272857,0,0
153783,0,0
1084485,1,0
1435958,1,0
865170,2,0
2251187,0,0
2209810,0,0
1861204,0,0
1081651,2,0
446341,0,0
905159,0,0
1489211,0,0
1317792,2,0
1243301,2,0
1466210,1,0
1356147,2,0
1037932,2,0
1480372,0,0
257474,1,0
415258,0,0
1363250,2,0
1283886,1,0
811855,2,0
1746573,0,0
1379964,2,0
1651569,0,0
1317337,1,0
656394,0,0
1600759,0,0
1019940,0,0
817295,0,0
196179,2,0
170987,1,0
2184921,2,0
1719203,0,0
1058255,2,0
2028636,0,0
771987,1,0
1684074,1,0
1076337,0,0
1202656,1,0
1582273,0,0
1304483,1,0
1983273,2,0
2080263,2,0
1828274,2,0
331991,2,0
2224808,0,0
604026,1,0
1527097,0,0
2037705,2,0
1325172,0,0
1832850,2,0
1006244,0,0
1937358,1,0
1539098,1,0
880547,2,0
1152120,2,0
184451,1,0
799882,0,0
957153,2,0
2098507,0,0
1484114,0,0
1455560,0,0
106468,0,0
1095535,1,0
963269,0,0
1071623,0,0
1682750,2,0
1148961,2,0
273393,2,0
375073,0,0
703430,2,0
1811603,1,0
424092,0,0
1432239,1,0
1794206,0,0
1513441,0,0
1685170,2,0
1575516,2,0
626843,0,0
458904,0,0
1879566,2,0
289698,0,0
1751644,2,0
874394,0,0
1617682,2,0
1607761,0,0
441994,0,0
1199091,1,0
1659424,1,0
951141,0,0
1846977,2,0
493735,1,0
1057091,2,0
301080,0,0
897729,2,0
749121,1,0
72757,2,0
2165709,1,0
731882,0,0
908884,1,0
181899,0,0
1736708,2,0
1485632,2,0
10042,0,0
2254214,2,0
36833,1,0
1551846,1,0
1914969,2,0
627860,2,0
1474818,1,0
1984295,2,0
1352190,0,0
1561569,0,0
1593164,0,0
20722,0,0
317558,2,0
2162095,2,0
440115,1,0
1700863,2,0
69644,0,0
1262100,1,0
590659,2,0
814573,0,0
310296,1,0
1933910,2,0
2156168,2,0
2145806,2,0
1150857,1,0
507178,1,0
1481265,1,0
998477,1,0
994470,0,0
202920,2,0
1447983,1,0
347754,1,0
1070080,2,0
400867,0,0
599071,1,0
2258710,0,0
504026,2,0
1809085,0,0
135772,1,0
749917,1,0
1041380,0,0
2092475,0,0
1392788,0,0
354299,1,0
1588814,0,0
1248717,1,0
1888752,2,0
534680,0,0
582454,1,0
1352995,1,0
1818046,0,0
324052,2,0
731850,0,0
1002610,2,0
2242731,0,0
2254629,1,0
1925059,1,0
1663512,0,0
2063753,1,0
105329,0,0
2035138,2,0
1749151,2,0
1850415,0,0
473085,0,0
1460914,1,0
1194149,0,0
1953698,2,0
1385208,0,0
2116194,1,0
618236,0,0
1952352,2,0
1689989,0,0
1169909,0,0
1726719,0,0
1238300,0,0
1000556,0,0
2033586,1,0
1390004,1,0
20742,0,0
632176,1,0
751893,1,0
825713,0,0
1688578,1,0
2018261,1,0
1014007,2,0
2024394,2,0
1582442,0,0
387355,2,0
1878807,0,0
803341,0,0
2038676,0,0
37208,1,0
90134,0,0
1485202,0,0
1394224,0,0
435170,0,0
562092,1,0
1591061,2,0
963539,1,0
384971,1,0
802828,0,0
1605656,-1,1
971772,1,0
15738,2,0
2232228,0,0
22669,2,0
1136267,1,0
2233793,0,0
1366064,0,0
1708510,1,0
1037093,2,0
1295008,0,0
1833602,1,0
1687542,2,0
563705,1,0
1334458,1,0
1645182,2,0
1957582,2,0
832843,0,0
95405,1,0
351568,2,0
574874,1,0
251471,0,0
475667,0,0
904235,0,0
52381,0,0
531952,1,0
457518,1,0
505255,2,0
461918,1,0
24890,0,0
738791,2,0
1173066,1,0
2193659,0,0
1912899,0,0
239095,0,0
1811892,1,0
1134457,0,0
1666554,0,0
1947700,2,0
244918,1,0
482641,1,0
1717744,2,0
34528,0,0
581467,1,0
488069,1,0
2019402,0,0
1398349,2,0
717588,1,0
1939684,0,0
1266369,2,0
2140178,1,0
1946424,1,0
2017441,0,0
1970656,0,0
709725,1,0
597891,0,0
1017681,1,0
413530,2,0
1465745,2,0
384243,0,0
882016,0,0
654683,1,0
736404,2,0
320230,0,0
1182806,1,0
1251604,2,0
2253100,1,0
773801,1,0
1942651,0,0
1905352,2,0
69209,0,0
1537125,0,0
869480,1,0
1623441,1,0
993329,0,0
1035813,0,0
1636654,1,0
2083889,1,0
1708016,1,0
585169,0,0
672629,2,0
634824,1,0
245386,0,0
811448,1,0
142224,2,0
932651,1,0
1354987,0,0
647046,1,0
1201522,1,0
62126,0,0
1473597,1,0
306972,1,0
1645537,2,0
439131,1,0
6442,0,0
1169676,2,0
1239204,0,0
673972,2,0
1751725,0,0
40821,1,0
1450259,1,0
1814278,1,0
1683152,0,0
2234070,1,0
378061,2,0
1218914,2,0
789733,2,0
647101,0,0
80726,1,0
1873819,0,0
2133822,0,0
1650817,2,0
17944,0,0
153105,2,0
1261312,2,0
524716,0,0
1517108,2,0
743437,2,0
31762,2,0
286635,2,0
1314589,1,0
23243,1,0
465079,2,0
2215073,2,0
899002,2,0
1982377,2,0
1844344,2,0
1161871,1,0
1296584,0,0
1196964,2,0
1045862,0,0
1983317,0,0
1541335,1,0
2019660,2,0
1701181,2,0
1659340,0,0
1321318,2,0
1948766,0,0
1341270,0,0
1974867,0,0
2023824,1,0
734595,1,0
2107577,0,0
2247258,0,0
646531,2,0
131216,2,0
1423307,0,0
2104535,0,0
170850,0,0
1837212,0,0
1050248,2,0
856111,0,0
970586,2,0
1366229,0,0
347030,0,0
440696,0,0
139917,2,0
1785022,0,0
1325329,0,0
1300180,1,0
1214657,0,0
1279518,2,0
311203,2,0
824966,0,0
162468,0,0
683467,0,0
853447,2,0
1088782,0,0
39233,1,0
1933409,2,0
1415492,0,0
306099,1,0
401119,0,0
1051302,2,0
847172,1,0
1956243,2,0
1433653,1,0
1576257,1,0
2057791,0,0
731817,0,0
726261,0,0
234289,0,0
1872036,2,0
1127959,0,0
304068,1,0
69810,0,0
834932,1,0
1739460,0,0
782203,1,0
2228070,2,0
409207,1,0
1364214,2,0
1030512,0,0
2117218,2,0
1202134,0,0
161213,0,0
1481383,0,0
1278910,1,0
2036177,0,0
1213811,0,0
77422,1,0
1862457,0,0
1561381,0,0
1423105,0,0
1255225,2,0
281937,0,0
1433004,0,0
20097,2,0
1906638,1,0
1094565,2,0
1886515,1,0
1531932,2,0
722430,2,0
272829,2,0
1335096,0,0
1948714,2,0
1278535,0,0
1627875,2,0
899723,1,0
1649126,0,0
689700,2,0
1587959,0,0
551326,1,0
2173157,0,0
1496812,0,0
1488859,0,0
70683,0,0
910799,0,0
598322,0,0
1466319,1,0
943892,2,0
278214,2,0
1489066,0,0
2223789,2,0
705692,2,0
1288044,1,0
2064098,0,0
236261,0,0
2045974,2,0
983288,1,0
535062,1,0
645542,0,0
736489,0,0
182770,1,0
905904,1,0
1083799,0,0
224800,2,0
1788407,0,0
712049,0,0
540815,2,0
288530,2,0
712752,2,0
153903,2,0
358031,0,0
2086559,0,0
2088122,2,0
1402361,0,0
351351,1,0
1216878,2,0
1918038,2,0
1713012,1,0
1112295,1,0
1969326,0,0
1208171,1,0
129142,0,0
828772,0,0
136634,0,0
2084760,1,0
228895,1,0
2247862,0,0
1263568,0,0
2139276,0,0
1215725,2,0
412767,0,0
1957932,0,0
1425862,1,0
1656735,2,0
436026,0,0
1601909,0,0
449632,0,0
1411129,1,0
784219,0,0
718764,2,0
1202269,2,0
226358,0,0
159938,2,0
1818416,2,0
1631452,1,0
1161094,2,0
2042885,0,0
1001434,0,0
1707350,0,0
632912,1,0
1521705,0,0
294990,1,0
1274496,0,0
980985,2,0
1425131,2,0
1285879,2,0
1311241,0,0
1308978,2,0
511001,1,0
1660444,1,0
155171,0,0
190758,0,0
192530,0,0
272757,1,0
1616273,1,0
198037,0,0
503325,2,0
1821279,1,0
1785860,1,0
947659,1,0
1063038,1,0
825668,0,0
1678663,1,0
1296084,0,0
1402491,2,0
2058491,0,0
256049,1,0
1865578,0,0
1360690,0,0
1268778,1,0
1692268,2,0
853957,0,0
148118,1,0
1617846,1,0
740607,0,0
197289,1,0
660013,0,0
955182,1,0
1510898,0,0
215114,1,0
95353,0,0
11765,0,0
1550299,2,0
970387,1,0
259455,1,0
1272404,2,0
356718,2,0
2215429,0,0
1919172,0,0
1631652,2,0
2049541,0,0
23092,1,0
58503,1,0
110625,1,0
394384,2,0
261577,0,0
2153145,0,0
1881095,2,0
252929,2,0
1613892,0,0
1630334,2,0
658649,2,0
718601,2,0
602160,1,0
485174,0,0
719989,2,0
711024,2,0
588424,2,0
1150600,1,0
753186,0,0
1007279,0,0
182603,2,0
535551,2,0
183936,0,0
2033273,2,0
1967985,1,0
308996,1,0
1133193,0,0
1564207,2,0
1799421,0,0
258669,2,0
1940538,2,0
353995,0,0
1620978,1,0
152948,0,0
798347,0,0
933399,2,0
1399007,0,0
921911,2,0
703659,2,0
940848,2,0
2258740,2,0
2079460,2,0
1862213,2,0
1218462,2,0
1453369,0,0
283489,1,0
2146956,1,0
447688,1,0
470236,0,0
1369762,1,0
1355389,2,0
728220,1,0
1166850,0,0
1647264,2,0
1927740,2,0
1019542,0,0
1876131,0,0
774177,2,0
16846,1,0
1856756,1,0
935648,1,0
123179,1,0
1182809,1,0
1680695,0,0
287742,0,0
649096,-1,1
2104560,2,0
554026,0,0
1431791,1,0
2147721,2,0
1558062,0,0
1823513,1,0
136141,1,0
1686314,1,0
2081371,0,0
1776211,1,0
2140612,1,0
1213221,1,0
1935847,0,0
2207608,0,0
2165088,1,0
148295,2,0
957994,2,0
1694155,0,0
1439620,2,0
2258898,2,0
1039471,1,0
353744,0,0
1214431,0,0
2206188,2,0
1018807,0,0
2188489,0,0
1847555,2,0
1006569,-1,1
1327835,0,0
1719463,0,0
1878066,0,0
992311,1,0
797276,0,0
1396847,1,0
2131824,1,0
2201192,1,0
663777,1,0
764078,1,0
159739,1,0
136954,2,0
1058519,1,0
553352,0,0
1830997,2,0
113983,0,0
1669369,1,0
1977926,1,0
973351,0,0
1887887,-1,1
947524,1,0
152482,0,0
1864844,0,0
1875606,2,0
1259564,2,0
2013665,0,0
362771,2,0
1090838,1,0
1471054,1,0
505695,1,0
2085432,0,0
275994,1,0
1471494,2,0
1821029,0,0
566492,1,0
254143,1,0
472783,2,0
72685,2,0
1054127,0,0
1518217,1,0
517469,1,0
2203047,1,0
132637,2,0
117990,2,0
2158686,0,0
2034404,1,0
266297,1,0
1442267,0,0
824054,1,0
502574,2,0
66490,2,0
504252,0,0
1640233,2,0
1587544,1,0
923541,1,0
1023933,1,0
2106964,2,0
258377,2,0
583448,0,0
1151199,1,0
488037,2,0
1817618,1,0
1324868,1,0
2155298,0,0
173104,0,0
1638827,2,0
592016,0,0
1450477,1,0
532229,2,0
1147240,1,0
1537813,1,0
2123735,2,0
872878,1,0
1872229,2,0
730120,2,0
1514498,-1,1
186031,0,0
221665,1,0
1790622,1,0
984423,0,0
1705466,1,0
1065465,2,0
1541108,0,0
424577,0,0
705633,2,0
1511986,0,0
1163972,2,0
1642500,2,0
682412,0,0
1611929,1,0
682927,0,0
799201,1,0
1060078,1,0
898790,0,0
724884,1,0
1924521,0,0
1658484,0,0
225756,2,0
513372,2,0
472197,0,0
2038950,1,0
843408,2,0
658509,2,0
150875,1,0
1993754,1,0
1357260,2,0
999725,0,0
1290,0,0
782813,1,0
453731,1,0
342885,1,0
1820663,2,0
755586,0,0
457485,0,0
1048603,1,0
1808143,0,0
828989,1,0
440591,0,0
802012,1,0
1267660,1,0
794358,0,0
1140781,1,0
1362942,1,0
182021,1,0
12266,0,0
666876,0,0
1486812,2,0
1038224,2,0
63588,0,0
381551,1,0
376022,0,0
1201860,1,0
1806984,1,0
1602417,1,0
841669,0,0
1271023,0,0
914648,2,0
2124424,2,0
1717729,2,0
2239229,2,0
195699,2,0
1716981,0,0
1892224,1,0
127787,0,0
1289109,2,0
2248772,2,0
220240,1,0
1014749,2,0
883963,2,0
858821,0,0
796719,1,0
1455330,0,0
1202834,1,0
457020,1,0
472231,1,0
190804,0,0
686098,0,0
331239,2,0
1790547,1,0
1291147,1,0
287910,1,0
1511485,0,0
825692,1,0
1237012,0,0
111160,1,0
1386808,0,0
546838,0,0
1704589,0,0
1798916,0,0
74262,1,0
1477942,0,0
1926798,1,0
1773664,2,0
1799538,2,0
1322145,1,0
426057,0,0
1821869,2,0
62950,0,0
1954888,0,0
2093058,0,0
961068,0,0
1749281,0,0
722231,0,0
449907,1,0
2210222,0,0
1870346,0,0
1431751,0,0
2134236,2,0
159481,1,0
906853,1,0
1192317,2,0
1299001,1,0
1028221,0,0
642671,2,0
2162435,2,0
2224055,2,0
420852,1,0
1479806,2,0
1016358,1,0
1779789,2,0
1361849,1,0
1826899,2,0
669824,0,0
418552,0,0
212109,0,0
789875,2,0
273499,1,0
1611261,0,0
896244,0,0
1232777,0,0
695662,2,0
441603,2,0
936357,0,0
1084297,2,0
